Departamento,Municipio,Fecha del accidente,Año,Mes,Latitude,Longitude,Cod_dane_muni,Cod_dane_depto,Tipo de lugar,Presunto actor responsable,Tipo de área,Id_imsma evento,Condicion,Genero,Estado,Rango de edad,Actividad,Id_imsma_victima
Antioquia,Valdivia,2005-06-09 00:00:00,2005,6,7.165222,-75.438081,5854,5,Sin información,FARC,Rural,ACF_PP_2005_1645268,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_5850
Antioquia,Nechí,1993-04-20 00:00:00,1993,4,8.095854,-74.776599,5495,5,Sin información,FARC,Rural,ACF_PP_1993_273,Civil,Mujer,Herido,Menor de 18 años,Sin Información,VIC_PP_1993_696
Bolívar,San pablo,2001-04-30 06:00:00,2001,4,7.483919,-73.933361,13670,13,Sin información,Desconocido,Rural,ACF_PP_2001_274,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2001_1742
Bolívar,El carmen de bolívar,2004-08-30 00:00:00,2004,8,9.688056,-75.283611,13244,13,Sin información,Desconocido,Rural,ACF_PP_2004_1635,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3481
Bolívar,El carmen de bolívar,2004-08-30 00:00:00,2004,8,9.688056,-75.283611,13244,13,Sin información,Desconocido,Rural,ACF_PP_2004_1635,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3482
Tolima,Rioblanco,2007-01-24 08:50:00,2007,1,3.571944,-75.696667,73616,73,Sin información,FARC,Rural,ACF_PP_2007_1645591,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6487
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6510
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6550
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6508
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6551
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6511
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6552
Tolima,Ortega,2007-01-23 01:50:00,2007,1,4.03,-75.344,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1645603,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6509
Boyacá,Labranzagrande,2000-09-09 00:00:00,2000,9,5.562992,-72.577719,15377,15,Sin información,Desconocido,Rural,ACF_PP_2000_275,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_2000_2541
Cesar,El copey,1998-07-04 00:00:00,1998,7,10.151103,-73.960141,20238,20,Sin información,Desconocido,Urbana,ACF_PP_1998_276,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_1725
Cesar,El copey,1998-07-04 00:00:00,1998,7,10.151103,-73.960141,20238,20,Sin información,Desconocido,Urbana,ACF_PP_1998_276,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_1724
Cesar,El copey,1998-07-04 00:00:00,1998,7,10.151103,-73.960141,20238,20,Sin información,Desconocido,Urbana,ACF_PP_1998_276,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_1726
Cesar,El copey,1998-07-04 00:00:00,1998,7,10.151103,-73.960141,20238,20,Sin información,Desconocido,Urbana,ACF_PP_1998_276,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_1998_1727
Casanare,Chámeza,2002-11-13 00:00:00,2002,11,5.214621,-72.869693,85015,85,Sin información,FARC,Rural,ACF_PP_2002_277,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1798
Antioquia,Granada,2004-07-29 00:00:00,2004,7,6.143703,-75.185183,5313,5,Sin información,Desconocido,Rural,ACF_PP_2004_1644580,Civil,Hombre,Muerto,Mayor de 18 años,Sin Información,VIC_PP_2004_4514
Antioquia,San francisco,2006-03-06 00:00:00,2006,3,5.992296,-75.1,5652,5,Sin información,Desconocido,Rural,ACF_PP_2006_1645871,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2006_6959
Antioquia,Valdivia,2005-10-03 16:00:00,2005,10,7.165222,-75.438081,5854,5,Sin información,FARC,Rural,ACF_PP_2005_1644712,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4744
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Mujer,Muerto,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4919
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Sin Información,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4923
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Sin Información,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4922
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Sin Información,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4924
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Hombre,Muerto,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4918
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Actividades fuerza pública,VIC_PP_2005_5130
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Sin Información,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4921
Nariño,Barbacoas,2005-11-18 00:00:00,2005,11,1.672216,-78.138537,52079,52,Sin información,ELN,Rural,ACF_PP_2005_1644791,Civil,Sin Información,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4920
Tolima,Ortega,2003-07-21 00:00:00,2003,7,3.936022,-75.219681,73504,73,Sin información,FARC,Rural,ACF_PP_2003_278,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2408
Tolima,Ortega,2003-07-21 00:00:00,2003,7,3.936022,-75.219681,73504,73,Sin información,FARC,Rural,ACF_PP_2003_278,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2406
Tolima,Ortega,2003-07-21 00:00:00,2003,7,3.936022,-75.219681,73504,73,Sin información,FARC,Rural,ACF_PP_2003_278,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2409
Tolima,Ortega,2003-07-21 00:00:00,2003,7,3.936022,-75.219681,73504,73,Sin información,FARC,Rural,ACF_PP_2003_278,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2405
Tolima,Ortega,2003-07-21 00:00:00,2003,7,3.936022,-75.219681,73504,73,Sin información,FARC,Rural,ACF_PP_2003_278,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2407
Antioquia,Zaragoza,2006-04-06 15:30:00,2006,4,7.490632,-74.867778,5895,5,Sin información,Desconocido,Rural,ACF_PP_2006_1645113,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2006_5517
Antioquia,Apartadó,1997-06-27 00:00:00,1997,6,7.882098,-76.625111,5045,5,Sin información,FARC,Rural,ACF_PP_1997_96,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_1997_224
Antioquia,Apartadó,1997-06-27 00:00:00,1997,6,7.882098,-76.625111,5045,5,Sin información,FARC,Rural,ACF_PP_1997_96,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_1997_225
Antioquia,Apartadó,1997-06-27 00:00:00,1997,6,7.882098,-76.625111,5045,5,Sin información,FARC,Rural,ACF_PP_1997_96,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_1997_226
Meta,Vistahermosa,2005-10-02 15:00:00,2005,10,2.744444,-73.546944,50711,50,Sin información,FARC,Rural,ACF_PP_2005_1644711,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4743
Arauca,Arauquita,2007-05-20 14:40:00,2007,5,7.026389,-71.416944,81065,81,Sin información,FARC,Rural,ACF_PP_2007_1645869,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6957
Sucre,Ovejas,2004-05-27 21:00:00,2004,5,9.517463,-75.229197,70508,70,Sin información,FARC,Rural,ACF_PP_2004_1496,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3230
Bolívar,San pablo,2005-04-21 00:00:00,2005,4,7.483919,-73.933361,13670,13,Sin información,Desconocido,Rural,ACF_PP_2005_1644914,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_5165
Antioquia,Cocorná,2005-08-07 00:00:00,2005,8,6.058001,-75.185085,5197,5,Sin información,Desconocido,Rural,ACF_PP_2005_1644939,Civil,Hombre,Herido,Menor de 18 años,Sin Información,VIC_PP_2005_5215
Antioquia,San carlos,2004-09-18 08:30:00,2004,9,6.138611,-74.952778,5649,5,Sin información,FARC,Rural,ACF_PP_2004_1727,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3615
Cauca,Páez,2006-08-23 00:00:00,2006,8,2.66408761866,-75.9730436997,19517,19,Sin información,Desconocido,Rural,ACF_PP_2006_1645439,Civil,Hombre,Muerto,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2006_6183
Cauca,Páez,2006-08-23 00:00:00,2006,8,2.66408761866,-75.9730436997,19517,19,Sin información,Desconocido,Rural,ACF_PP_2006_1645439,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2006_6182
Tolima,Ataco,2006-02-22 23:00:00,2006,2,3.364444,-75.591667,73067,73,Sin información,FARC,Rural,ACF_PP_2006_1645274,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5861
Tolima,Ataco,2006-02-22 23:00:00,2006,2,3.364444,-75.591667,73067,73,Sin información,FARC,Rural,ACF_PP_2006_1645274,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5862
Tolima,Ataco,2006-02-22 23:00:00,2006,2,3.364444,-75.591667,73067,73,Sin información,FARC,Rural,ACF_PP_2006_1645274,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5860
Magdalena,Ciénaga,2003-03-10 08:30:00,2003,3,10.99492,-74.225174,47189,47,Sin información,FARC,Rural,ACF_PP_2003_98,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2003_1874
Guaviare,San josé del guaviare,1996-08-14 00:00:00,1996,8,2.564079,-72.640033,95001,95,Sin información,FARC,Rural,ACF_PP_1996_99,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1996_406
Córdoba,Puerto libertador,2005-02-14 00:00:00,2005,2,7.813627575,-75.781751644,23580,23,Sin información,Desconocido,Rural,ACF_PP_2005_1645265,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_5847
Caquetá,Florencia,2003-05-14 00:00:00,2003,5,1.621012,-75.619118,18001,18,Sin información,FARC,Rural,ACF_PP_2003_100,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2436
Caquetá,Florencia,2003-05-14 00:00:00,2003,5,1.621012,-75.619118,18001,18,Sin información,FARC,Rural,ACF_PP_2003_100,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2435
Caquetá,Florencia,2003-05-14 00:00:00,2003,5,1.621012,-75.619118,18001,18,Sin información,FARC,Rural,ACF_PP_2003_100,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2434
Arauca,Tame,2005-01-24 12:30:00,2005,1,6.461209,-71.730855,81794,81,Sin información,FARC,Rural,ACF_PP_2005_1865,Civil,Hombre,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2005_3875
Arauca,Tame,2005-01-24 12:30:00,2005,1,6.461209,-71.730855,81794,81,Sin información,FARC,Rural,ACF_PP_2005_1865,Civil,Hombre,Muerto,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_3874
Meta,Vistahermosa,2007-05-21 15:00:00,2007,5,3.125088,-73.752373,50711,50,Sin información,FARC,Rural,ACF_PP_2007_1645813,Civil,Hombre,Herido,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2007_6874
Cesar,Curumaní,2004-07-28 00:00:00,2004,7,9.197758,-73.533992,20228,20,Sin información,Desconocido,Rural,ACF_PP_2004_1578,Civil,Sin Información,Herido,Menor de 18 años,"Pasando, estando cerca",VIC_PP_2004_3366
Bolívar,Zambrano,2005-08-01 00:00:00,2005,8,9.733253,-74.832099,13894,13,Sin información,FARC,Rural,ACF_PP_2005_1644648,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4647
Bolívar,Zambrano,2005-08-01 00:00:00,2005,8,9.733253,-74.832099,13894,13,Sin información,FARC,Rural,ACF_PP_2005_1644648,Fuerza pública,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_4635
Bolívar,Zambrano,2005-08-01 00:00:00,2005,8,9.733253,-74.832099,13894,13,Sin información,FARC,Rural,ACF_PP_2005_1644648,Fuerza pública,Hombre,Muerto,Mayor de 18 años,"Pasando, estando cerca",VIC_PP_2005_4634
Bolívar,Zambrano,2005-08-01 00:00:00,2005,8,9.733253,-74.832099,13894,13,Sin información,FARC,Rural,ACF_PP_2005_1644648,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4648
Norte de Santander,Hacarí,2006-02-09 10:00:00,2006,2,8.359167,-73.019167,54344,54,Sin información,FARC,Rural,ACF_PP_2006_1644970,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5260
Tolima,Rioblanco,2008-01-13 12:00:00,2008,1,3.441667,-75.8175,73616,73,Sin información,FARC,Rural,ACF_PP_2008_1646210,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2008_7516
Antioquia,Sonsón,2005-11-05 06:00:00,2005,11,5.709167,-75.310278,5756,5,Sin información,Desconocido,Rural,ACF_PP_2005_1644777,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4887
Bolívar,San pablo,2005-07-03 04:30:00,2005,7,7.483919,-73.933361,13670,13,Sin información,FARC,Rural,ACF_PP_2005_1644549,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4471
Bolívar,San pablo,2005-07-03 04:30:00,2005,7,7.483919,-73.933361,13670,13,Sin información,FARC,Rural,ACF_PP_2005_1644549,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4467
Bolívar,San pablo,2005-07-03 04:30:00,2005,7,7.483919,-73.933361,13670,13,Sin información,FARC,Rural,ACF_PP_2005_1644549,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4469
Bolívar,San pablo,2005-07-03 04:30:00,2005,7,7.483919,-73.933361,13670,13,Sin información,FARC,Rural,ACF_PP_2005_1644549,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4470
Bolívar,San pablo,2005-07-03 04:30:00,2005,7,7.483919,-73.933361,13670,13,Sin información,FARC,Rural,ACF_PP_2005_1644549,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4468
Antioquia,Ituango,2004-05-10 00:00:00,2004,5,7.171637,-75.764403,5361,5,Sin información,Guerrilla No Identificada,Rural,ACF_PP_2004_1488,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2004_3211
Caquetá,San vicente del caguán,2005-01-29 10:30:00,2005,1,2.741667,-75.040556,18753,18,Sin información,Desconocido,Rural,ACF_PP_2005_1644436,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4222
Caquetá,San vicente del caguán,2005-01-29 10:30:00,2005,1,2.741667,-75.040556,18753,18,Sin información,Desconocido,Rural,ACF_PP_2005_1644436,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_4223
Antioquia,Sonsón,2007-04-09 11:30:00,2007,4,5.709167,-75.310278,5756,5,Sin información,FARC,Rural,ACF_PP_2007_1645713,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6723
Antioquia,Sonsón,2007-04-09 11:30:00,2007,4,5.709167,-75.310278,5756,5,Sin información,FARC,Rural,ACF_PP_2007_1645713,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6724
Antioquia,Sonsón,2007-04-09 11:30:00,2007,4,5.709167,-75.310278,5756,5,Sin información,FARC,Rural,ACF_PP_2007_1645713,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_6725
Antioquia,San carlos,2003-10-21 00:00:00,2003,10,6.151389,-75.056667,5649,5,Sin información,FARC,Rural,ACF_PP_2003_1644315,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_4002
Antioquia,San carlos,2003-10-21 00:00:00,2003,10,6.151389,-75.056667,5649,5,Sin información,FARC,Rural,ACF_PP_2003_1644315,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2003_4003
Cauca,Santa rosa,2003-10-13 00:00:00,2003,10,1.68305192469,-76.5770062302,19701,19,Sin información,Desconocido,Rural,ACF_PP_2003_1389,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2003_3060
Bolívar,Morales,1992-07-12 00:00:00,1992,7,8.270279,-73.865805,13473,13,Sin información,Desconocido,Rural,ACF_PP_1992_101,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1992_867
Bolívar,Morales,1992-07-12 00:00:00,1992,7,8.270279,-73.865805,13473,13,Sin información,Desconocido,Rural,ACF_PP_1992_101,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1992_868
Chocó,Juradó,2008-03-11 00:00:00,2008,3,7.105282,-77.764098,27372,27,Sin información,FARC,Rural,ACF_PP_2008_1646303,Civil,Mujer,Herido,Mayor de 18 años,Sin Información,VIC_PP_2008_7691
Antioquia,Sonsón,2005-11-01 11:30:00,2005,11,5.709167,-75.310278,5756,5,Sin información,Desconocido,Rural,ACF_PP_2005_1644884,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2005_5104
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1220
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1219
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1212
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1218
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1208
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1215
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1211
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1209
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1216
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1221
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1210
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1214
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1213
Caquetá,San vicente del caguán,2002-03-17 00:00:00,2002,3,2.120008,-74.768227,18753,18,Sin información,FARC,Rural,ACF_PP_2002_102,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2002_1217
Antioquia,Turbo,1996-02-22 00:00:00,1996,2,8.09915965147,-76.7392323702,5837,5,Sin información,FARC,Rural,ACF_PP_1996_103,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_1996_2104
Antioquia,Carepa,2003-10-21 09:00:00,2003,10,7.754994,-76.654277,5147,5,Sin información,Guerrilla No Identificada,Rural,ACF_PP_2003_1345,Fuerza pública,Hombre,Muerto,Mayor de 18 años,Fuerza pública,VIC_PP_2003_2990
Meta,La macarena,2006-06-15 00:00:00,2006,6,2.182506,-73.784832,50350,50,Sin información,FARC,Rural,ACF_PP_2006_1645292,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5888
Meta,La macarena,2006-06-15 00:00:00,2006,6,2.182506,-73.784832,50350,50,Sin información,FARC,Rural,ACF_PP_2006_1645292,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2006_5889
Meta,Vistahermosa,2006-01-12 00:00:00,2006,1,3.125088,-73.752373,50711,50,Sin información,Desconocido,Rural,ACF_PP_2006_1644898,Civil,Hombre,Herido,Mayor de 18 años,Cuidado de animales,VIC_PP_2006_5138
Meta,Vistahermosa,2005-04-17 00:00:00,2005,4,3.125088,-73.752373,50711,50,Sin información,Desconocido,Rural,ACF_PP_2005_1645105,Civil,Hombre,Herido,Mayor de 18 años,Sin Información,VIC_PP_2005_5508
Tolima,Ortega,2007-11-18 15:00:00,2007,11,3.852778,-75.301389,73504,73,Sin información,FARC,Rural,ACF_PP_2007_1646155,Fuerza pública,Hombre,Herido,Mayor de 18 años,Fuerza pública,VIC_PP_2007_7440
